"t"	"vt"	"alpha"	"beta"	"phi"	"theta"	"psi"	"p"	"q"	"r"	"x9"	"x10"	"alt"	"power"	"nz"	"ps"	"ny_r"
7.000000000000003e-01	2.873493061782851e+01	-3.109270007753079e-03	-2.287860562911148e-03	-1.186006839269572e-01	2.027356270983608e-02	1.211333167693963e-01	3.892492368776347e-03	4.248701774645779e-02	8.897996036011022e-03	1.206158610139342e+02	-1.180412514891052e+02	-5.347793266704599e+02	-4.470002484069346e+00	-8.937897695558972e-04	-3.875232838449717e-03	6.570965580163895e-03
7.100000000000003e-01	2.871129870140466e+01	-2.768999849305151e-03	-2.372851507203066e-03	-1.194498083069511e-01	2.055999784173723e-02	1.220779451520226e-01	4.179464895180142e-03	3.990391666621035e-02	8.169237461725369e-03	1.209192442393842e+02	-1.180336324534954e+02	-5.350137029143341e+02	-4.425549301482929e+00	-5.448399312735219e-05	-3.837343227718726e-03	6.521055175294834e-03
7.200000000000003e-01	2.868780306303853e+01	-2.453812180755952e-03	-2.450485955135954e-03	-1.202220420688113e-01	2.083378839998642e-02	1.229448524669041e-01	4.458765862572258e-03	3.736489483743537e-02	7.445262231853594e-03	1.212231831790312e+02	-1.180258729398426e+02	-5.352476164194535e+02	-4.381538606570031e+00	7.975142546912117e-04	-3.796394812438465e-03	6.467171282606614e-03
7.300000000000003e-01	2.866444132132684e+01	-2.163000409037777e-03	-2.520840085413685e-03	-1.209188883295103e-01	2.109512795339732e-02	1.237355199912936e-01	4.730029945495099e-03	3.487321863888819e-02	6.727115018663707e-03	1.215276744919362e+02	-1.180179729055495e+02	-5.354810686346917e+02	-4.337966011554927e+00	1.659383822450122e-03	-3.752469820687456e-03	6.409449696039020e-03
7.400000000000003e-01	2.864121120589178e+01	-1.895841826500340e-03	-2.583999849045528e-03	-1.215419410127250e-01	2.134422646035353e-02	1.244515207578172e-01	4.992905167564159e-03	3.243188555360446e-02	6.015807273669162e-03	1.218327135101162e+02	-1.180099324508513e+02	-5.357140612591845e+02	-4.294827173729002e+00	2.528430551451910e-03	-3.705654446765245e-03	6.348029575613290e-03
7.500000000000003e-01	2.861811055795080e+01	-1.651600022355391e-03	-2.640060615130452e-03	-1.220928769066284e-01	2.158130897806022e-02	1.250945114214171e-01	5.247053961242120e-03	3.004363081258902e-02	5.312316336490723e-03	1.221382943182178e+02	-1.180017518153495e+02	-5.359465962292468e+02	-4.252117795121895e+00	3.402086959437334e-03	-3.656038681696215e-03	6.283053138921331e-03
7.600000000000003e-01	2.859513732982700e+01	-1.429527203971659e-03	-2.689126808745548e-03	-1.225734479297515e-01	2.180661440075894e-02	1.256662243517553e-01	5.492154185152940e-03	2.771093429826509e-02	4.617584615105065e-03	1.224444098319817e+02	-1.179934313744481e+02	-5.361786757053640e+02	-4.209833622194245e+00	4.277911637196929e-03	-3.603716134119048e-03	6.214665353593515e-03
7.700000000000004e-01	2.857228958352236e+01	-1.228866427165376e-03	-2.731311541668498e-03	-1.229854736147278e-01	2.202039422754884e-02	1.261684599607217e-01	5.727900091801890e-03	2.543602768227872e-02	3.932518837788072e-03	1.227510518753698e+02	-1.179849716357047e+02	-5.364103020592742e+02	-4.167970445553611e+00	5.153588373261186e-03	-3.548783842154445e-03	6.143013631291064e-03
7.800000000000004e-01	2.854956548847255e+01	-1.048853734872669e-03	-2.766736236664779e-03	-1.233308338184117e-01	2.222291136048354e-02	1.266030792732714e-01	5.954003239276532e-03	2.322090177282739e-02	3.257989377024349e-03	1.230582112562353e+02	-1.179763732351063e+02	-5.366414778611536e+02	-4.126524099696070e+00	6.026925021817675e-03	-3.491342076899190e-03	6.068247523771305e-03
7.900000000000004e-01	2.852696331859624e+01	-8.887202037833401e-04	-2.795530246092575e-03	-1.236114616657690e-01	2.241443893366065e-02	1.269719967486336e-01	6.170193341283183e-03	2.106731404691755e-02	2.594829645511275e-03	1.233658778404269e+02	-1.179676369332851e+02	-5.368722058669267e+02	-4.085490462775519e+00	6.895852129185087e-03	-3.431494138248747e-03	5.990518421577827e-03
8.000000000000004e-01	2.850448144874650e+01	-7.476938987083006e-04	-2.817830465592924e-03	-1.238293367338503e-01	2.259525917404964e-02	1.272771733577641e-01	6.376219050614883e-03	1.897679634333219e-02	1.943835564276679e-03	1.236740406242194e+02	-1.179587636116852e+02	-5.371024890057129e+02	-4.044865456402656e+00	7.758421334113530e-03	-3.369346143796730e-03	5.909979255908741e-03
8.100000000000004e-01	2.848211835066595e+01	-6.250017346271362e-04	-2.833780943652955e-03	-1.239864784811636e-01	2.276566229483104e-02	1.275206099218497e-01	6.571848671903861e-03	1.695066269242761e-02	1.305765102781158e-03	1.239826878049778e+02	-1.179497542686923e+02	-5.373323303674262e+02	-4.004645045475159e+00	8.612803557195958e-03	-3.305006811600573e-03	5.826784204216390e-03
8.200000000000004e-01	2.845987258854059e+01	-5.198712464921229e-04	-2.843532487866958e-03	-1.240849399269816e-01	2.292594542206377e-02	1.277043407158282e-01	6.756870800306557e-03	1.499001725891296e-02	6.813378906396614e-04	1.242918068499615e+02	-1.179406100157394e+02	-5.375617331905491e+02	-3.964825238038799e+00	9.457286994696501e-03	-3.238587237640805e-03	5.741088400092456e-03
8.300000000000004e-01	2.843774281424007e+01	-4.315322670068772e-04	-2.847242268747093e-03	-1.241268015842996e-01	2.307641155551603e-02	1.278304273400187e-01	6.931094883525933e-03	1.309576237398428e-02	7.123490037525267e-05	1.246013845631884e+02	-1.179313320733943e+02	-5.377907008500933e+02	-3.925402085177745e+00	1.029027493203660e-02	-3.170200668829662e-03	5.653047647987798e-03
8.400000000000004e-01	2.841572776232444e+01	-3.592185126402675e-04	-2.845073422006497e-03	-1.241141656497794e-01	2.321736856457234e-02	1.279009528625391e-01	7.094351705455048e-03	1.126860663264647e-02	-5.239017998322743e-04	1.249114071502812e+02	-1.179219217674367e+02	-5.380192368457729e+02	-3.886371680927307e+00	1.111028339236531e-02	-3.099962272455075e-03	5.562818143316174e-03
8.500000000000004e-01	2.839382624488855e+01	-3.021690781993776e-04	-2.837194650302927e-03	-1.240491504536156e-01	2.334912822018466e-02	1.279180162347713e-01	7.246493790609545e-03	9.509073031434674e-03	-1.103469224978607e-03	1.252218602812269e+02	-1.179123805249180e+02	-5.382473447904167e+02	-3.847730162196372e+00	1.191593863586715e-02	-3.027988902961788e-03	5.470556198478218e-03
8.600000000000004e-01	2.837203714630481e+01	-2.596298402202557e-04	-2.823779825553327e-03	-1.239338851724003e-01	2.347200526397274e-02	1.278837269822833e-01	7.387395729582745e-03	7.817507120048028e-03	-1.666903586123243e-03	1.255327291509865e+02	-1.179027098701898e+02	-5.384750283986561e+02	-3.809473708674979e+00	1.270597452604094e-02	-2.954398866986271e-03	5.376417975331322e-03
8.700000000000004e-01	2.835035941791255e+01	-2.308547693296101e-04	-2.805007593088274e-03	-1.237705048085055e-01	2.358631651575655e-02	1.278002001741030e-01	7.516954427015002e-03	6.194085137609220e-03	-2.213680341155985e-03	1.258439985379051e+02	-1.178929114208601e+02	-5.387022914759400e+02	-3.771598542684347e+00	1.347922978030014e-02	-2.879311687558267e-03	5.280559224597952e-03
8.800000000000004e-01	2.832879207268538e+01	-2.151071514879415e-04	-2.781060979150849e-03	-1.235611454406103e-01	2.369238002109528e-02	1.276695516744532e-01	7.635089275186747e-03	4.638822099460171e-03	-2.743314189366865e-03	1.261556528598811e+02	-1.178829868836025e+02	-5.389291379079559e+02	-3.734100928896818e+00	1.423464512411821e-02	-2.802847868358115e-03	5.183135032651484e-03
8.900000000000005e-01	2.830733417988546e+01	-2.116607176607101e-04	-2.752127003575029e-03	-1.233079397518600e-01	2.379051424083704e-02	1.274938936831044e-01	7.741742258509422e-03	3.151579792692997e-03	-3.255359019018347e-03	1.264676762282799e+02	-1.178729380496825e+02	-5.391555716505682e+02	-3.696977173805903e+00	1.497126037120800e-02	-2.725128658852771e-03	5.084299576011805e-03
9.000000000000005e-01	2.828598485968156e+01	-2.198006809129241e-04	-2.718396299952163e-03	-1.230130128451298e-01	2.388103728533544e-02	1.272753305738193e-01	7.836877997229602e-03	1.732074626202635e-03	-3.749407822274492e-03	1.267800524996053e+02	-1.178627667899687e+02	-5.393815967204607e+02	-3.660223624750564e+00	1.568821145751831e-02	-2.646275820995391e-03	4.984205883690886e-03
9.100000000000005e-01	2.826474327766110e+01	-2.388246792820853e-04	-2.680062746202971e-03	-1.226784783588572e-01	2.396426619687255e-02	1.270159550448869e-01	7.920483742886415e-03	3.798852625421999e-04	-4.225092599640830e-03	1.270927653250069e+02	-1.178524750490461e+02	-5.396072171867503e+02	-3.623836668182160e+00	1.638472746516362e-02	-2.566411397898231e-03	4.883005607173614e-03
9.200000000000005e-01	2.824360857270419e+01	-2.679948113464967e-04	-2.637337328523461e-03	-1.223065732587271e-01	2.404054226925124e-02	1.267179814872189e-01	7.992573813020563e-03	-9.056038829466102e-04	-4.682067567501885e-03	1.274057969521713e+02	-1.178420648963522e+02	-5.398324375254127e+02	-3.587812467720364e+00	1.706008541690873e-02	-2.485666260474972e-03	4.780858487691355e-03
9.300000000000005e-01	2.822258005840555e+01	-3.066900832031881e-04	-2.590404504207061e-03	-1.218992285594458e-01	2.411014999903394e-02	1.263833212688452e-01	8.053179267500609e-03	-2.125014984380209e-03	-5.120065684812616e-03	1.277191320815166e+02	-1.178315383198008e+02	-5.400572615124262e+02	-3.552147756898139e+00	1.771374913234602e-02	-2.404152922363809e-03	4.677902189180679e-03
9.400000000000005e-01	2.820165699893816e+01	-3.542499386778203e-04	-2.539465749770362e-03	-1.214585032993394e-01	2.417339948446211e-02	1.260140122217775e-01	8.102354560269637e-03	-3.279137908689979e-03	-5.538835265574193e-03	1.280327540345441e+02	-1.178208974321816e+02	-5.402816933390894e+02	-3.516839011667195e+00	1.834520804839013e-02	-2.321992864043766e-03	4.574282908137516e-03
9.500000000000005e-01	2.818083867654878e+01	-4.100289518392769e-04	-2.484724524828120e-03	-1.209864332308900e-01	2.423059753344189e-02	1.256120689820116e-01	8.140176816128244e-03	-4.368874924398079e-03	-5.938164120662831e-03	1.283466461074984e+02	-1.178101443689956e+02	-5.405057372379987e+02	-3.481882718209199e+00	1.895403414142938e-02	-2.239306939857874e-03	4.470144598958848e-03
9.600000000000005e-01	2.816012438118628e+01	-4.733972834783737e-04	-2.426386019879352e-03	-1.204850287600815e-01	2.428204727639800e-02	1.251794810742454e-01	8.166746049061700e-03	-5.395236526840684e-03	-6.317880335389638e-03	1.286607916177588e+02	-1.177992812602783e+02	-5.407293974906187e+02	-3.447275353975003e+00	1.953988009123009e-02	-2.156215127308689e-03	4.365628737020236e-03
9.700000000000005e-01	2.813951339766311e+01	-5.437410911053187e-04	-2.364656920536467e-03	-1.199562731535780e-01	2.432804784177256e-02	1.247182113091031e-01	8.182185535653660e-03	-6.359338478050355e-03	-6.677853505115586e-03	1.289751739543116e+02	-1.177883101918457e+02	-5.409526784411672e+02	-3.413013361111368e+00	2.010247800752607e-02	-2.072836246634794e-03	4.260874050066834e-03
9.800000000000005e-01	2.811900499048612e+01	-6.204629762739814e-04	-2.299745151852374e-03	-1.194021207187428e-01	2.436889404826628e-02	1.242301942001026e-01	8.186642288890536e-03	-7.262399738952300e-03	-7.017996390173014e-03	1.292897766350277e+02	-1.177772331559760e+02	-5.411755845159317e+02	-3.379093112895012e+00	2.064163866939706e-02	-1.989287632658485e-03	4.156016199406996e-03
9.900000000000004e-01	2.809859838813103e+01	-7.029826135729290e-04	-2.231859527516483e-03	-1.188244943715897e-01	2.440487601307796e-02	1.237173337976938e-01	8.180287404681540e-03	-8.105740073809275e-03	-7.338266630535967e-03	1.296045833724168e+02	-1.177660519974311e+02	-5.413981202430024e+02	-3.345510878591502e+00	2.115725085585729e-02	-1.905684743747666e-03	4.051187398314832e-03
1.000000000000000e+00	2.807829277134194e+01	-7.907377476775406e-04	-2.161209188656445e-03	-1.182252817230017e-01	2.443627851459541e-02	1.231815000151185e-01	8.163315790777122e-03	-8.890774771952827e-03	-7.638667620957127e-03	1.299195781455284e+02	-1.177547683711640e+02	-5.416202902608077e+02	-3.312262800177711e+00	2.164927972933328e-02	-1.822140712501829e-03	3.946515980416253e-03
1.010000000000000e+00	2.805808727282389e+01	-8.831856837544399e-04	-2.088002720995227e-03	-1.176063288822648e-01	2.446337994271263e-02	1.226245225460001e-01	8.135944580907594e-03	-9.619002934629285e-03	-7.919247123936471e-03	1.302347452680514e+02	-1.177433837390007e+02	-5.418420992980092e+02	-3.279344902019276e+00	2.211776264852228e-02	-1.738765887116520e-03	3.842125981412618e-03
1.020000000000000e+00	2.803798099505971e+01	-9.798051397744405e-04	-2.012446952877013e-03	-1.169694320844407e-01	2.448645081601429e-02	1.220481823751684e-01	8.098409724392229e-03	-1.029198685936852e-02	-8.180092347407653e-03	1.305500694348403e+02	-1.177318994316569e+02	-5.420635521105692e+02	-3.246753152035347e+00	2.256280098765573e-02	-1.655667467197916e-03	3.738136852724947e-03
1.030000000000000e+00	2.801797304550332e+01	-1.080097936733975e-03	-1.934745662008854e-03	-1.163163289628169e-01	2.450575215710691e-02	1.214542026831728e-01	8.050961086110085e-03	-1.091132449748208e-02	-8.421321680797256e-03	1.308655357298712e+02	-1.177203167763545e+02	-5.422846533813744e+02	-3.214483570689637e+00	2.298454824861507e-02	-1.572949352524142e-03	3.634663427346946e-03
1.040000000000000e+00	2.799806257685136e+01	-1.183589806575327e-03	-1.855098594945496e-03	-1.156486925440825e-01	2.452153428018634e-02	1.208442423552402e-01	7.993857491317204e-03	-1.147862255355635e-02	-8.643075512145356e-03	1.311811295942027e+02	-1.177086372476946e+02	-5.425054076151254e+02	-3.182532351096886e+00	2.338319730601723e-02	-1.490712248238062e-03	3.531816160035901e-03
1.050000000000000e+00	2.797824881487245e+01	-1.289829921629354e-03	-1.773701112665941e-03	-1.149681302201340e-01	2.453403644355458e-02	1.202198945751441e-01	7.927363450655787e-03	-1.199547908330809e-02	-8.845509533806917e-03	1.314968367738616e+02	-1.176968625778380e+02	-5.427258190706785e+02	-3.150895939813039e+00	2.375897071370869e-02	-1.409053938380656e-03	3.429701518571641e-03
1.060000000000000e+00	2.795853106387289e+01	-1.398389408699830e-03	-1.690744442026066e-03	-1.142761873399769e-01	2.454348736388422e-02	1.195826903034922e-01	7.851748329082564e-03	-1.246347918164504e-02	-9.028792454496379e-03	1.318126432756241e+02	-1.176849947870499e+02	-5.429458917513625e+02	-3.119571051188448e+00	2.411211624419818e-02	-1.328069563784944e-03	3.328422337803843e-03
1.070000000000001e+00	2.793890873970427e+01	-1.508890188583171e-03	-1.606401866418570e-03	-1.135742436119898e-01	2.455008861492403e-02	1.189339959182848e-01	7.767261962347287e-03	-1.288406358812419e-02	-9.193087161921271e-03	1.321285364190347e+02	-1.176730363035535e+02	-5.431656290700834e+02	-3.088554859026956e+00	2.444287967273828e-02	-1.247844664764908e-03	3.228071201192518e-03
1.080000000000001e+00	2.791938121193485e+01	-1.620911768280166e-03	-1.520871241519114e-03	-1.128638416761426e-01	2.455406799113976e-02	1.182753387409295e-01	7.674208307072600e-03	-1.325893116529300e-02	-9.338608651579726e-03	1.324445016861716e+02	-1.176609894341608e+02	-5.433850349885993e+02	-3.057844255375670e+00	2.475157968275621e-02	-1.168476265513140e-03	3.128750745776517e-03
1.090000000000001e+00	2.789994791425697e+01	-1.734081232609966e-03	-1.434334498401032e-03	-1.121463732428159e-01	2.455562825685888e-02	1.176080968109321e-01	7.572879028661682e-03	-1.358966899481473e-02	-9.465578117518331e-03	1.327605258320735e+02	-1.176488567181081e+02	-5.436041130116456e+02	-3.027436445362943e+00	2.503854544764539e-02	-1.090052034295032e-03	3.030553508403271e-03
1.100000000000001e+00	2.788060828543337e+01	-1.848042544040133e-03	-1.346970982331289e-03	-1.114231850261594e-01	2.455496467199044e-02	1.169336039676247e-01	7.463575646862715e-03	-1.387787684317256e-02	-9.574239769738814e-03	1.330765959025036e+02	-1.176366407307765e+02	-5.438228665652842e+02	-2.997328688488739e+00	2.530413656789632e-02	-1.012656924949635e-03	2.933568388621499e-03
1.110000000000001e+00	2.786136175891118e+01	-1.962456316062533e-03	-1.258957357610332e-03	-1.106955791872297e-01	2.455226511153236e-02	1.162531504879149e-01	7.346609640231557e-03	-1.412516765778853e-02	-9.664861876511497e-03	1.333926992609234e+02	-1.176243440432074e+02	-5.440412990172895e+02	-2.967518269729011e+00	2.554874286932640e-02	-9.363729976437398e-04	2.837880491866262e-03
1.120000000000001e+00	2.784220775706810e+01	-2.076999745834941e-03	-1.170467405030231e-03	-1.099648130054983e-01	2.454771004539501e-02	1.155679828964349e-01	7.222302055509400e-03	-1.433316569282994e-02	-9.737736905542365e-03	1.337088236120589e+02	-1.176119691975397e+02	-5.442594136863710e+02	-2.938002483851657e+00	2.577278323547505e-02	-8.612792493928208e-04	2.743570990769105e-03
1.130000000000001e+00	2.782314568840828e+01	-2.191366508236676e-03	-1.081671821279317e-03	-1.092320985789135e-01	2.454147250887469e-02	1.148793037606155e-01	7.090982922009086e-03	-1.450350378893980e-02	-9.793181181513833e-03	1.340249570176217e+02	-1.175995186925667e+02	-5.444772138456773e+02	-2.908778627547139e+00	2.597670398165319e-02	-7.874514871627572e-04	2.650717032884079e-03
1.140000000000001e+00	2.780417494587713e+01	-2.305266311276033e-03	-9.927382163120459e-04	-1.084986038627861e-01	2.453371825432093e-02	1.141882727909357e-01	6.952991014387505e-03	-1.463782233397256e-02	-9.831534786599951e-03	1.343410878938748e+02	-1.175869949723536e+02	-5.446947027279351e+02	-2.879843992880235e+00	2.616097767950576e-02	-7.149623084615062e-04	2.559391749327337e-03
1.150000000000001e+00	2.778529490850131e+01	-2.418425523115829e-03	-9.038304668008879e-04	-1.077654493240259e-01	2.452460527082751e-02	1.134960035688252e-01	6.808672076793540e-03	-1.473776110079734e-02	-9.853159677297984e-03	1.346572050504889e+02	-1.175744004285523e+02	-5.449118835119109e+02	-2.851195874513023e+00	2.632609971548616e-02	-6.438808217714027e-04	2.469664031393043e-03
1.160000000000001e+00	2.776650494254062e+01	-2.530587128609965e-03	-8.151084045118227e-04	-1.070337070678444e-01	2.451428368880594e-02	1.128035627135829e-01	6.658377642315726e-03	-1.480495429469248e-02	-9.858438270914354e-03	1.349732977035293e+02	-1.175617374005160e+02	-5.451287593164653e+02	-2.822831572971379e+00	2.647258560528565e-02	-5.742725363801659e-04	2.381598468044642e-03
1.170000000000001e+00	2.774780440265644e+01	-2.641510507598550e-03	-7.267275962311686e-04	-1.063044006347715e-01	2.450289579097311e-02	1.121119697072511e-01	6.502464009075458e-03	-1.484102653299142e-02	-9.847772140034012e-03	1.352893554810513e+02	-1.175490081752773e+02	-5.453453331964887e+02	-2.794748397152072e+00	2.660096855534988e-02	-5.061993012047468e-04	2.295255329642093e-03
